caption;link;year;km;color;price;price_unit;date;city;district;brand;model
49;2012 TOYOTA AURİS 1.4 D-4D COMFORT EXTRA OTOMATİK 118 BİN KM'DE;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2012-toyota-auris-1.4-d-4d-comfort-extra-otomatik-118-bin-km-de-874977352/detay;2012;118000;Beyaz;117500;TL;2020-10-30;Hatay;Kırıkhan;Toyota;Auris
50;OTONAM 2009 TOYOTA AURIS 1.4 D-4D COMFORT;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-otonam-2009-toyota-auris-1.4-d-4d-comfort-867011741/detay;2009;180000;Gümüş Gri;97500;TL;2020-10-30;İzmir;Gaziemir;Toyota;Auris
51;2012 Model Ekonomik BakımlıToyota Auris;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2012-model-ekonomik-bakimlitoyota-auris-874969766/detay;2012;2e+05;Siyah;99999;TL;2020-10-30;Adıyaman;Merkez;Toyota;Auris
52;Hatasız Boyasız Orjinal Aile Arabası;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-hatasiz-boyasiz-orjinal-aile-arabasi-866995520/detay;2008;154000;Mavi;125000;TL;2020-10-30;Mersin;Toroslar;Toyota;Auris
53;2016 auris makyajlı extralı 111 KM;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2016-auris-makyajli-extrali-111-km-874972479/detay;2016;111000;Bordo;117500;TL;2020-10-30;Manisa;Turgutlu;Toyota;Auris
54;AURİS TOYOTA 2011 COMFORT EXTRA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-auris-toyota-2011-comfort-extra-874964086/detay;2011;270000;Beyaz;87500;TL;2020-10-30;Osmaniye;Merkez;Toyota;Auris
55;Sahibinden Hatasız Auris MM;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-hatasiz-auris-mm-874950389/detay;2012;133000;Füme;152000;TL;2020-10-30;İstanbul;Beylikdüzü;Toyota;Auris
56;SORUNSUZ TERTEMİZ 109.000 KM AURİS ELEGANT DİZEL OTOMATİK F1;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sorunsuz-tertemiz-109.000-km-auris-elegant-dizel-otomatik-f1-874953155/detay;2009;109000;Gri;116900;TL;2020-10-30;İstanbul;Bahçelievler;Toyota;Auris
57;SINIFININ EN İYİSİ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sinifinin-en-iyisi-874936513/detay;2011;127000;Gümüş Gri;138000;TL;2020-10-30;Kocaeli;Gölcük;Toyota;Auris
58;Barcelona kırmızısı;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-barcelona-kirmizisi-860113929/detay;2014;120000;Kırmızı;159750;TL;2020-10-30;İstanbul;Bakırköy;Toyota;Auris
