caption;link;year;km;color;price;price_unit;date;city;district;brand;model
55;YEŞİLOĞLU OTOMOTİV-2017 MİCRA STREET+OTOMATİ­K+DİJİTAL+LED STOP;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-yesiloglu-otomotiv-2017-micra-street-plusotomatik-plusdijital-plusled-stop-875167181/detay;2017;45000;Kırmızı;138950;TL;2020-10-31;İstanbul;Güngören;Nissan;Micra
56;GOLD AUTO A.Ş - 2006 MODEL ATLAS MAVİ 112BİN KM TAM OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-gold-auto-a.s-2006-model-atlas-mavi-112bin-km-tam-otomatik-867252421/detay;2006;112000;Mavi;93999;TL;2020-10-31;İstanbul;Ataşehir;Nissan;Micra
57;Nissan Micra 2012 Passion;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-nissan-micra-2012-passion-875152576/detay;2012;68200;Bordo;91500;TL;2020-10-31;İstanbul;Üsküdar;Nissan;Micra
58;KVK MOTORSDAN HATASIZ SIFIR GİBİ NİSSAN MİCRA 17 BİN KM GARANTİ;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-kvk-motorsdan-hatasiz-sifir-gibi-nissan-micra-17-bin-km-garanti-863799548/detay;2017;17000;Beyaz;152500;TL;2020-10-31;Mersin;Silifke;Nissan;Micra
59;BAREM AUTO 2018 Model, Tam Otomatik, 26.000 Km, Match, Sedef Byz;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-barem-auto-2018-model-tam-otomatik-26.000-km-match-sedef-byz-867109421/detay;2018;26000;Beyaz;145900;TL;2020-10-31;İstanbul;Bahçelievler;Nissan;Micra
60;KAZASIZ DEĞİŞENSİZ BAKIMLI MİCRA MASRAFSIZ 1.2 MANUEL;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-kazasiz-degisensiz-bakimli-micra-masrafsiz-1.2-manuel-875144072/detay;2012;96000;Siyah;93500;TL;2020-10-31;İstanbul;Sancaktepe;Nissan;Micra
61;Tek değişen full paket;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-tek-degisen-full-paket-875142367/detay;2004;2e+05;Kırmızı;63750;TL;2020-10-31;Muğla;Milas;Nissan;Micra
62;2015 NİSSAN MİCRA OTOMATİK STREET;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-2015-nissan-micra-otomatik-street-605019917/detay;2015;74500;Beyaz;124500;TL;2020-10-31;İstanbul;Kadıköy;Nissan;Micra
63;RUŞAN Otomotivden DEĞİŞENSİZ 2017 Micra 1.2 Match CVT;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-rusan-otomotivden-degisensiz-2017-micra-1.2-match-cvt-855141038/detay;2017;71400;Beyaz;139500;TL;2020-10-31;Kocaeli;Gebze;Nissan;Micra
64;TT AUTO DAN NİSSAN MİCRA TEKNA PAKET OTOMATİK VİTES;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-tt-auto-dan-nissan-micra-tekna-paket-otomatik-vites-875136887/detay;2020;5;Beyaz;205000;TL;2020-10-31;Muğla;Fethiye;Nissan;Micra
65;Nissan Micra 1.5 DCI Passion;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-nissan-micra-1.5-dci-passion-875318167/detay;2006;184000;Siyah;65500;TL;2020-11-01;İstanbul;Bakırköy;Nissan;Micra
66;2011 MİCRA OTOMATİK 76.000 km;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-2011-micra-otomatik-76.000-km-875127833/detay;2011;76000;Siyah;120000;TL;2020-10-31;Trabzon;Ortahisar;Nissan;Micra
67;HATASIZ, 33 BİN KM, BOYASIZ, DEĞİŞENSİZ, OTOMATİK, 2015 ÇIKIŞLI;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-hatasiz-33-bin-km-boyasiz-degisensiz-otomatik-2015-cikisli-875123213/detay;2014;33000;Yeşil;139000;TL;2020-10-31;Bursa;Nilüfer;Nissan;Micra
68;2006 MODEL MİCRA DİZEL SORUNSUZ;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-2006-model-micra-dizel-sorunsuz-875124361/detay;2006;240000;Siyah;57750;TL;2020-10-31;İstanbul;Bahçelievler;Nissan;Micra
69;NİSSAN MİCRA 1.2 TEKNA OTOMATİK KAZASIZ 140 KM DE;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-nissan-micra-1.2-tekna-otomatik-kazasiz-140-km-de-875108048/detay;2004;140000;Yeşil;93000;TL;2020-10-31;İstanbul;Sultanbeyli;Nissan;Micra
70;2017 MİCRA 1.2 MATCH OTOMATİK "BOYASIZ" 24.000 KM SEDEF BEYAZ;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-2017-micra-1.2-match-otomatik-boyasiz-24.000-km-sedef-beyaz-871802496/detay;2017;24000;Beyaz;157900;TL;2020-11-01;İstanbul;Üsküdar;Nissan;Micra
71;Nissan Micra Hatchback 1.2 Street CVT;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-nissan-micra-hatchback-1.2-street-cvt-866990430/detay;2017;49852;Mavi;139900;TL;2020-10-31;İzmir;Bornova;Nissan;Micra
72;satılık micra;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-satilik-micra-875091513/detay;2008;175500;Siyah;82750;TL;2020-10-31;Osmaniye;Merkez;Nissan;Micra
73;2016 MODEL HATASIZ NİSSAN MİCRA OTOMATİK VİTES 44 BİN KM'DE;https://www.sahibinden.com/ilan/vasita-otomobil-nissan-2016-model-hatasiz-nissan-micra-otomatik-vites-44-bin-km-de-869993269/detay;2016;44000;Beyaz;141000;TL;2020-10-31;Ordu;Ünye;Nissan;Micra
