caption;link;year;km;color;price;price_unit;date;city;district;brand;model
46;orjinal 137000km tramersiz beyaz volvo;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-orjinal-137000km-tramersiz-beyaz-volvo-874913596/detay;2008;137000;Beyaz;112000;TL;2020-10-31;Eskişehir;Odunpazarı;Volvo;S40
47;doktordan satılık s40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-doktordan-satilik-s40-875026648/detay;2008;315000;Lacivert;105000;TL;2020-10-30;Kocaeli;İzmit;Volvo;S40
48;ACIL DÜĞÜN IÇIN SATILIK AILE ARACI;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-acil-dugun-icin-satilik-aile-araci-852075477/detay;2006;237000;Siyah;82000;TL;2020-11-01;Kocaeli;Çayırova;Volvo;S40
49;HATASIZ BOYASIZ 2011 model 130000Km;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hatasiz-boyasiz-2011-model-130000km-875308804/detay;2011;130000;Beyaz;151000;TL;2020-11-01;Malatya;Battalgazi;Volvo;S40
50;2. Sahibinden Bakımlı- Volvo Bakımlı;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2-sahibinden-bakimli-volvo-bakimli-875401039/detay;2006;164000;Beyaz;116500;TL;2020-11-01;İzmir;Karşıyaka;Volvo;S40
51;Otomatik full+full Açıklamayı Okuyun;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-otomatik-full-plusfull-aciklamayi-okuyun-874970071/detay;1997;3e+05;Siyah;75000;TL;2020-10-30;Balıkesir;Bandırma;Volvo;S40
52;2009 MODEL SAHİBİNDEN TEMİZ KULLANILMIŞ VOLVO S40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2009-model-sahibinden-temiz-kullanilmis-volvo-s40-874997342/detay;2009;393000;Siyah;121500;TL;2020-10-30;İstanbul;Ataşehir;Volvo;S40
53;sahibinden Volvo S40 D2;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-volvo-s40-d2-875379802/detay;2011;257000;Siyah;119000;TL;2020-11-01;Gaziantep;Şehitkamil;Volvo;S40
54;DEĞİŞENSİZ/TRAME­RSİZ/1998/VOLVO/S­40/2.0T/OTOMATİK VİTES/SUNROOF;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-degisensiz-tramersiz-1998-volvo-s40-2.0t-otomatik-vites-sunroof-874985282/detay;1998;315000;Yeşil;59500;TL;2020-10-30;Kocaeli;İzmit;Volvo;S40
55;VOLVO S40 TEMİZ AİLE ARACI;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s40-temiz-aile-araci-874985753/detay;2001;295000;Beyaz;64888;TL;2020-10-30;Ankara;Sincan;Volvo;S40
56;Sahibinden Görülmeye değer temizlikte Volvo S40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-gorulmeye-deger-temizlikte-volvo-s40-873998803/detay;2004;138500;Lacivert;69000;TL;2020-10-30;Konya;Selçuklu;Volvo;S40
57;YÜKSEL OTOMOTİV'den 2012 HATASIZ VOLVO S40 DYNAMİC D2;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-yuksel-otomotiv-den-2012-hatasiz-volvo-s40-dynamic-d2-874985791/detay;2012;207000;Beyaz;164900;TL;2020-10-30;Manisa;Alaşehir;Volvo;S40
58;DEĞİŞENSİZ VOLVO;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-degisensiz-volvo-688368543/detay;2010;220000;Siyah;122500;TL;2020-10-30;Aydın;Efeler;Volvo;S40
59;POWER AUTODAN 2000 MODEL VOLVO S40 2.0;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-power-autodan-2000-model-volvo-s40-2.0-874980048/detay;2000;245250;Beyaz;59900;TL;2020-10-30;Ankara;Akyurt;Volvo;S40
