caption;link;year;km;color;price;price_unit;date;city;district;brand;model
43;DEĞİŞENSİZ HASARSIZ EKSTRALI ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-degisensiz-hasarsiz-ekstrali-elantra-874922728/detay;2017;92000;Beyaz;183000;TL;2020-10-31;Konya;Meram;Hyundai;Elantra
44;Ev alacağım için satıyorum;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ev-alacagim-icin-satiyorum-875191153/detay;2004;265000;Gümüş Gri;57000;TL;2020-10-31;Kocaeli;Başiskele;Hyundai;Elantra
45;HATASIZ BOYASIZ OTOMATİK 2013 TRAFİĞE ÇIKIŞLI FULL+FULL ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-otomatik-2013-trafige-cikisli-full-plusfull-elantra-875214323/detay;2012;1e+05;Gümüş Gri;168990;TL;2020-10-31;Tokat;Merkez;Hyundai;Elantra
46;Düşük KM Elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-dusuk-km-elantra-875192220/detay;2004;115000;Lacivert;83000;TL;2020-10-31;İstanbul;Sancaktepe;Hyundai;Elantra
47;Elantra Otomatik;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-elantra-otomatik-875187309/detay;2005;297000;Gümüş Gri;73500;TL;2020-10-31;İstanbul;Ümraniye;Hyundai;Elantra
48;ORJİNAL HATASIZ BOYASIZ BİR DAMLA BOYA YOKTUR,İLK SAHİBİNDEN;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-orjinal-hatasiz-boyasiz-bir-damla-boya-yoktur%2Cilk-sahibinden-836905343/detay;2018;53000;Beyaz;167500;TL;2020-10-31;Aydın;Söke;Hyundai;Elantra
49;Hatasız HASAR KAYDI YOK;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-hasar-kaydi-yok-875170415/detay;2014;214000;Beyaz;170000;TL;2020-10-31;Hatay;Antakya;Hyundai;Elantra
50;HYUNDAİ YETKİLİ BAYİSİNDEN 2018 MD ELENTRA 1.6 CRDI ELİTE PLUS;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-yetkili-bayisinden-2018-md-elentra-1.6-crdi-elite-plus-875178916/detay;2018;61500;Beyaz;235000;TL;2020-10-31;Mersin;Mezitli;Hyundai;Elantra
51;SAHİBİNDEN ÇOK TEMİZ OTOMATİK VİTES;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-cok-temiz-otomatik-vites-875173709/detay;2011;162000;Gümüş Gri;136000;TL;2020-10-31;Ankara;Pursaklar;Hyundai;Elantra
52;2015 1.6 CRDI GLS OTOMOTİK HATASIZ BOYASIZ HASARSIZ ÜST AÇAR;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2015-1.6-crdi-gls-otomotik-hatasiz-boyasiz-hasarsiz-ust-acar-875166087/detay;2015;79000;Beyaz;189000;TL;2020-10-31;Hatay;Reyhanlı;Hyundai;Elantra
53;2014 OTOMATİK ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2014-otomatik-elentra-875167371/detay;2014;175000;Siyah;164950;TL;2020-10-31;İstanbul;Büyükçekmece;Hyundai;Elantra
54;NAZCAR-2020 MODEL HYUNDAİ ELANTRA STYLE-0 KM DE;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-nazcar-2020-model-hyundai-elantra-style-0-km-de-866990950/detay;2020;54;Beyaz;211000;TL;2020-10-31;İstanbul;Esenyurt;Hyundai;Elantra
55;2018 HYUNDAI Elantara (otomatik,hatası­z,boyasız,hasar kayıtsız);https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2018-hyundai-elantara-otomatik%2Chatasiz%2Cboyasiz%2Chasar-kayitsiz-867326423/detay;2018;105500;Siyah;185000;TL;2020-10-31;Antalya;Muratpaşa;Hyundai;Elantra
56;BOYKA AUTODAN HUNDAİ ELENTRA 2017 MODEL 1.6 D;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-boyka-autodan-hundai-elentra-2017-model-1.6-d-875153020/detay;2017;97000;Beyaz;156500;TL;2020-10-31;Kocaeli;Çayırova;Hyundai;Elantra
57;hyundai elentra 1.8 GLS 1996 model;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-elentra-1.8-gls-1996-model-875146563/detay;1996;324670;Yeşil;39250;TL;2020-10-31;Ankara;Keçiören;Hyundai;Elantra
58;GALERİ KEPEZ'DEN HATASIZ BOYASIZ İLK SAHİBİNDEN SERVİS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-galeri-kepez-den-hatasiz-boyasiz-ilk-sahibinden-servis-bakimli-875149770/detay;2017;127000;Beyaz;210000;TL;2020-10-31;Antalya;Kepez;Hyundai;Elantra
59;49 BİN KM.DE HATASIZ TRAMERSİZ İLK EL SERVİS BAKIMLI ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-49-bin-km.de-hatasiz-tramersiz-ilk-el-servis-bakimli-elantra-875137999/detay;2015;49000;Kahverengi;161500;TL;2020-10-31;Balıkesir;Bandırma;Hyundai;Elantra
60;SEYYAL OTOMOTİV'den 2014 HYUNDAİ ELENTRA 1.6 CRDI STYLE;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-seyyal-otomotiv-den-2014-hyundai-elentra-1.6-crdi-style-875134206/detay;2014;208000;Beyaz;139900;TL;2020-10-31;Ankara;Akyurt;Hyundai;Elantra
61;Hatasız 5 yıl 100 bin km garantili;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-5-yil-100-bin-km-garantili-875117914/detay;2019;14800;Beyaz;185000;TL;2020-10-31;Tekirdağ;Çorlu;Hyundai;Elantra
62;OTOPLUS'TAN 2012 MODEL HYUNDAİ ELANTRA OTOMATİK VİTES;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otoplus-tan-2012-model-hyundai-elantra-otomatik-vites-867353238/detay;2012;129000;Bej;129500;TL;2020-10-31;Sakarya;Erenler;Hyundai;Elantra
63;İtfaiyeciden tertemiz;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-itfaiyeciden-tertemiz-875128357/detay;1999;184000;Kırmızı;45000;TL;2020-10-31;Yozgat;Merkez;Hyundai;Elantra
64;NE ALDIĞINI BİL KAZASIZ BOYASIZ FULL SERVİS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ne-aldigini-bil-kazasiz-boyasiz-full-servis-bakimli-869383926/detay;2015;106000;Kahverengi;175000;TL;2020-10-31;İstanbul;Tuzla;Hyundai;Elantra
65;MEMURDAN TEMİZ ARAÇ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-memurdan-temiz-arac-875113559/detay;2000;214000;Kırmızı;52000;TL;2020-10-31;Adana;Sarıçam;Hyundai;Elantra
66;MOTOKİNG'den 13.750 KM'de 2019 MODEL HATASIZ ÇİZİKSİZ ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-motoking-den-13.750-km-de-2019-model-hatasiz-ciziksiz-elantra-875113574/detay;2019;13750;Beyaz;212000;TL;2020-10-31;Balıkesir;Karesi;Hyundai;Elantra
67;DÜŞÜK KM ORİJİNAL ARABA.aciklamalari oku.;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-dusuk-km-orijinal-araba.aciklamalari-oku-875104829/detay;1999;125000;Gri;57500;TL;2020-10-31;Erzurum;Oltu;Hyundai;Elantra
68;2014 MODEL 61000 ORJİNAL KM;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2014-model-61000-orjinal-km-875111199/detay;2014;61000;Beyaz;113000;TL;2020-10-31;Konya;Karatay;Hyundai;Elantra
69;aile araci;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-aile-araci-875103883/detay;2016;81000;Beyaz;167750;TL;2020-10-31;Kocaeli;Gölcük;Hyundai;Elantra
70;OTOMATİK VİTES KLİMALI LPGLİ ORJİNAL ARAÇ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otomatik-vites-klimali-lpgli-orjinal-arac-875098340/detay;1996;185000;Gri;42000;TL;2020-10-31;Mersin;Akdeniz;Hyundai;Elantra
71;MURATOTOMOTİVDEN 2018-4 BNDE HYUNDAİ ELENTRA 1.6 CRDİ STYLE PLUS;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-muratotomotivden-2018-4-bnde-hyundai-elentra-1.6-crdi-style-plus-875091101/detay;2018;4400;Beyaz;245000;TL;2020-10-31;İstanbul;Bağcılar;Hyundai;Elantra
72;SERCAN OTO'DAN//HATAS­IZ//BOYASIZ//G­ARANTİLİ//2019 ELANTRA//;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sercan-oto-dan-hatasiz-boyasiz-garantili-2019-elantra-856279759/detay;2019;17000;Siyah;177000;TL;2020-10-31;Aydın;Nazilli;Hyundai;Elantra
73;HATASIZ BOYASIZ ELİTE;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-elite-875084593/detay;2016;122000;Beyaz;188000;TL;2020-10-31;Kırıkkale;Merkez;Hyundai;Elantra
74;HATASIZ BOYASIZ 2018 MODEL ELENTRA LPG Lİ SERVİS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-2018-model-elentra-lpg-li-servis-bakimli-828995194/detay;2018;39000;Beyaz;171000;TL;2020-11-01;Kırıkkale;Merkez;Hyundai;Elantra
75;Sahibinden Garaj Arabası Lansman Rengi;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-garaj-arabasi-lansman-rengi-875030044/detay;2015;147000;Kırmızı;167500;TL;2020-10-31;İstanbul;Sultanbeyli;Hyundai;Elantra
76;69000 km ORJİNAL ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-69000-km-orjinal-elentra-874957658/detay;2013;69000;Beyaz;146000;TL;2020-10-31;Kocaeli;Kartepe;Hyundai;Elantra
77;Tertemiz Elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tertemiz-elantra-875409993/detay;2017;127070;Beyaz;190000;TL;2020-11-02;Konya;Karatay;Hyundai;Elantra
78;HATASIZ ELENTRA LPGLİ TESİSATLI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-elentra-lpgli-tesisatli-875322346/detay;2012;178000;Bordo;119000;TL;2020-11-02;İstanbul;Başakşehir;Hyundai;Elantra
79;DOKTORDAN HATASIZ TRAMERSİZ BOYASIZ DEĞİŞENSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-doktordan-hatasiz-tramersiz-boyasiz-degisensiz-874916041/detay;2018;54000;Beyaz;178750;TL;2020-10-31;Manisa;Soma;Hyundai;Elantra
80;HATASIZ 75.000 KM'DE OTOMATİK DİZEL FUL+FUL PAKET BAKIMLI TEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-75.000-km-de-otomatik-dizel-ful-plusful-paket-bakimli-temiz-874748646/detay;2014;74800;Beyaz;177000;TL;2020-11-01;Zonguldak;Ereğli;Hyundai;Elantra
81;DEĞISENSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-degisensiz-875007998/detay;2014;146000;Beyaz;142000;TL;2020-10-30;İzmir;Karabağlar;Hyundai;Elantra
82;SİTE OTOMOTİVDEN 2013 HYUNDAİ ELANTRA 1.6 STYLE 30.000KM;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-site-otomotivden-2013-hyundai-elantra-1.6-style-30.000km-867035419/detay;2013;30000;Beyaz;154000;TL;2020-10-30;Edirne;Merkez;Hyundai;Elantra
83;HATASIZZZ BOYASIZ STYLE PAKET LPG;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasizzz-boyasiz-style-paket-lpg-867067082/detay;2018;110000;Beyaz;169000;TL;2020-10-30;İzmir;Gaziemir;Hyundai;Elantra
84;BARAN MOTORS 2016 ELENTRA ELITE PLUS 1.6CRDI DCT SUNROOF BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-baran-motors-2016-elentra-elite-plus-1.6crdi-dct-sunroof-boyasiz-866645103/detay;2016;85000;Beyaz;219500;TL;2020-10-30;İstanbul;Beşiktaş;Hyundai;Elantra
85;tertemiz elentra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tertemiz-elentra-874994545/detay;2014;53500;Beyaz;180000;TL;2020-10-30;Malatya;Yeşilyurt;Hyundai;Elantra
86;/ SAHİBİNDEN \;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-874937205/detay;2004;240000;Gümüş Gri;77000;TL;2020-10-30;Kahramanmaraş;Afşin;Hyundai;Elantra
87;SAHİBİNDEN HATASIZ BOYASIZ DİZEL OTOMATİK 2015 ELANTRA STYLE;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-hatasiz-boyasiz-dizel-otomatik-2015-elantra-style-875383679/detay;2015;114000;Beyaz;172500;TL;2020-11-01;Sakarya;Serdivan;Hyundai;Elantra
88;İLK EL HATASIZ BOYASIZ SERVİS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ilk-el-hatasiz-boyasiz-servis-bakimli-875377387/detay;2014;85000;Gri;184000;TL;2020-11-01;Ankara;Keçiören;Hyundai;Elantra
89;Sahibinden 2013 model 109 000 km mode plus elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-2013-model-109-000-km-mode-plus-elantra-875289626/detay;2013;108800;Beyaz;133750;TL;2020-11-01;İstanbul;Pendik;Hyundai;Elantra
90;2012 HUNDAİ ELENTRA 1.6 MODE PLUS OTOMATİK VİTES DEĞİŞENSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2012-hundai-elentra-1.6-mode-plus-otomatik-vites-degisensiz-874981844/detay;2012;215566;Beyaz;132750;TL;2020-10-30;Kayseri;Kocasinan;Hyundai;Elantra
91;Sadece Takas;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sadece-takas-875359726/detay;2017;45450;Beyaz;169900;TL;2020-11-01;Mardin;Artuklu;Hyundai;Elantra
92;ATA HYUNDAİ PLAZADAN 2019 HATASIZ HYUNDAİ ELANTRA 1.6 STYLE;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ata-hyundai-plazadan-2019-hatasiz-hyundai-elantra-1.6-style-874980084/detay;2019;27442;Kırmızı;189750;TL;2020-10-30;Ankara;Çankaya;Hyundai;Elantra
93;2014 OTOMATİK VİTES TEMİZ BAKIMLI HYUNDAİ ELANTRA 1,6 CRDİ STYLE;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2014-otomatik-vites-temiz-bakimli-hyundai-elantra-1%2C6-crdi-style-866981597/detay;2014;178000;Kırmızı;142750;TL;2020-10-31;Gaziantep;Şehitkamil;Hyundai;Elantra
94;Memurdan Temiz Elentra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-memurdan-temiz-elentra-874964674/detay;2017;35000;Beyaz;188500;TL;2020-10-30;Ağrı;Patnos;Hyundai;Elantra
