caption;link;year;km;color;price;price_unit;date;city;district;brand;model
89;FORD MONDEO TITANIUM / %99 : MOTOR PERFORMANSI;https://www.sahibinden.com/ilan/vasita-otomobil-ford-ford-mondeo-titanium-99-motor-performansi-874703781/detay;2008;277000;Siyah;103000;TL;2020-10-29;Antalya;Muratpaşa;Ford;Mondeo
90;1999 ford mondeo ghia Orijinal hasar kayıtsız;https://www.sahibinden.com/ilan/vasita-otomobil-ford-1999-ford-mondeo-ghia-orijinal-hasar-kayitsiz-874718964/detay;1999;340000;Bordo;42500;TL;2020-10-29;Antalya;Muratpaşa;Ford;Mondeo
91;OTOMATIK SANRUFLU DEĞIŞENSIZ MONDEO;https://www.sahibinden.com/ilan/vasita-otomobil-ford-otomatik-sanruflu-degisensiz-mondeo-874696192/detay;2006;339000;Siyah;91900;TL;2020-10-29;Ankara;Altındağ;Ford;Mondeo
92;FIRSAT ARACIDIR 2013 MODEL MONDEO MANUEL 115 HP 200.00 KM;https://www.sahibinden.com/ilan/vasita-otomobil-ford-firsat-aracidir-2013-model-mondeo-manuel-115-hp-200.00-km-874701217/detay;2013;2e+05;Beyaz;159900;TL;2020-10-29;İstanbul;Büyükçekmece;Ford;Mondeo
93;BÜYÜKDERE OTOMOTİV - FORD MONDEO 2.0 TDC (OTOMATİK);https://www.sahibinden.com/ilan/vasita-otomobil-ford-buyukdere-otomotiv-ford-mondeo-2.0-tdc-otomatik-875097260/detay;2007;265000;Gri;72000;TL;2020-10-31;Konya;Selçuklu;Ford;Mondeo
94;2011 Mondeo TİTANİUM Servis Bakımlı MAKAM ARACI;https://www.sahibinden.com/ilan/vasita-otomobil-ford-2011-mondeo-titanium-servis-bakimli-makam-araci-874702574/detay;2011;213000;Beyaz;110000;TL;2020-10-29;Osmaniye;Merkez;Ford;Mondeo
95;NADİR TEMİZLİKTE TAM BİR AİLE ARABASİ;https://www.sahibinden.com/ilan/vasita-otomobil-ford-nadir-temizlikte-tam-bir-aile-arabasi-875094691/detay;2011;120000;Siyah;165000;TL;2020-10-31;İstanbul;Ataşehir;Ford;Mondeo
96;2006 FORD MONDEO 6 İLERİ;https://www.sahibinden.com/ilan/vasita-otomobil-ford-2006-ford-mondeo-6-ileri-825238047/detay;2006;298000;Gri;72500;TL;2020-10-29;İstanbul;Pendik;Ford;Mondeo
97;Kapora alındı;https://www.sahibinden.com/ilan/vasita-otomobil-ford-kapora-alindi-869265403/detay;2010;208000;Siyah;150000;TL;2020-10-29;İstanbul;Pendik;Ford;Mondeo
98;Hatasız Boyasız Sahibinden'de tek;https://www.sahibinden.com/ilan/vasita-otomobil-ford-hatasiz-boyasiz-sahibinden-de-tek-874673738/detay;2010;270000;Beyaz;145750;TL;2020-10-29;Aksaray;Ortaköy;Ford;Mondeo
