caption;link;year;km;color;price;price_unit;date;city;district;brand;model
85;KAZASIZ,DEĞİŞ­ENSİZ,BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-kazasiz%2Cdegisensiz%2Cboyasiz-872331467/detay;2013;119000;Beyaz;179000;TL;2020-10-19;İstanbul;Ataşehir;Audi;A1
86;DEVLET MEMURUNDAN DEĞİŞENSİZ 2014trafiğeçıkışlı 1.6TDI SPORTBACK;https://www.sahibinden.com/ilan/vasita-otomobil-audi-devlet-memurundan-degisensiz-2014trafigecikisli-1.6tdi-sportback-872339775/detay;2013;79250;Pembe;196999;TL;2020-10-19;İstanbul;Başakşehir;Audi;A1
87;KARALARDAN S-LİNE A1;https://www.sahibinden.com/ilan/vasita-otomobil-audi-karalardan-s-line-a1-862986841/detay;2011;175000;Siyah;147000;TL;2020-10-19;İstanbul;Maltepe;Audi;A1
88;AUDİ A1 1.6 Eşsiz temizlikte, Stronic;https://www.sahibinden.com/ilan/vasita-otomobil-audi-audi-a1-1.6-essiz-temizlikte-stronic-872908612/detay;2014;125000;Bej;197000;TL;2020-10-21;İstanbul;Beylikdüzü;Audi;A1
89;ENDPOINT - 2011 AUDI A1 AMBITION 1.4 TFSI 122 HP 110.000 KM OTO.;https://www.sahibinden.com/ilan/vasita-otomobil-audi-endpoint-2011-audi-a1-ambition-1.4-tfsi-122-hp-110.000-km-oto-864170105/detay;2011;110000;Beyaz;159900;TL;2020-10-22;İstanbul;Maltepe;Audi;A1
90;A K T İ F den 2013 AUDI A1 SPORTBACK 1.6 TDI ATTRACTİON S-TRONİC;https://www.sahibinden.com/ilan/vasita-otomobil-audi-a-k-t-i-f-den-2013-audi-a1-sportback-1.6-tdi-attraction-s-tronic-871892473/detay;2013;139000;Beyaz;167500;TL;2020-10-17;Denizli;Sarayköy;Audi;A1
91;ENS OTOMOTİV masrafsıız orjinal km 91 binde spor paket;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ens-otomotiv-masrafsiiz-orjinal-km-91-binde-spor-paket-857160358/detay;2014;89213;Beyaz;159500;TL;2020-10-17;Hatay;Antakya;Audi;A1
92;İlk günkü gibi ve spor;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ilk-gunku-gibi-ve-spor-872141998/detay;2011;139000;Mavi;165000;TL;2020-10-19;Bursa;Nilüfer;Audi;A1
93;2012 AUDI A1 OTOMATIK BENZİNLİ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2012-audi-a1-otomatik-benzinli-843328838/detay;2012;140000;Siyah;150000;TL;2020-10-18;İstanbul;Kadıköy;Audi;A1
94;Değişensiz Boyasız Bakımlı;https://www.sahibinden.com/ilan/vasita-otomobil-audi-degisensiz-boyasiz-bakimli-872123163/detay;2012;118000;Kırmızı;211000;TL;2020-10-18;İstanbul;Kağıthane;Audi;A1
