caption;link;year;km;color;price;price_unit;date;city;district;brand;model
50;Değişen boyasız 2014 gsr li pop paket;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-degisen-boyasiz-2014-gsr-li-pop-paket-875171908/detay;2014;113000;Gümüş Gri;105000;TL;2020-10-31;Ordu;Altınordu;Fiat;Linea
51;Boyasız Hasar kayıtsız Fiat Linea euro5 95 lik...;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-boyasiz-hasar-kayitsiz-fiat-linea-euro5-95-lik-875027696/detay;2012;108000;Beyaz;94000;TL;2020-10-31;İstanbul;Kartal;Fiat;Linea
52;SAHİBİNDEN BOYASIZ DEĞİŞENSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden-boyasiz-degisensiz-875167946/detay;2014;96000;Beyaz;112000;TL;2020-10-31;İzmir;Karabağlar;Fiat;Linea
53;ERKEN OTO'DAN ÇOK TEMİZ EMOTİON PAKET 1.3 MJT LİNEA;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-erken-oto-dan-cok-temiz-emotion-paket-1.3-mjt-linea-875168306/detay;2009;310000;Gri;59500;TL;2020-10-31;Samsun;Bafra;Fiat;Linea
54;KARAKILIÇ OTOMOTİV 2011 FİAT LİNEA 1.3 MULTİJET ACTİVE PLUS;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-karakilic-otomotiv-2011-fiat-linea-1.3-multijet-active-plus-875168542/detay;2011;193000;Gri;76900;TL;2020-10-31;Giresun;Merkez;Fiat;Linea
55;YENİ KASA MAKYAJLI POP EURO 5 MULTİJET 80 BİNDE ORJİNAL;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-yeni-kasa-makyajli-euro-5-multijet-80-binde-875166690/detay;2014;80000;Beyaz;105750;TL;2020-10-31;Tekirdağ;Çerkezköy;Fiat;Linea
56;Öğretmenden boyasız değişensiz dizel 1.6 Linea;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-ogretmenden-boyasiz-degisensiz-dizel-1.6-linea-875151976/detay;2012;121000;Füme;107000;TL;2020-10-31;Zonguldak;Merkez;Fiat;Linea
57;sahibin den ekonomik arac;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibin-den-ekonomik-arac-875166388/detay;2011;318000;Beyaz;62500;TL;2020-10-31;Samsun;Çarşamba;Fiat;Linea
58;"ASLAN OTOMOTİV" HATASIZ 2016 FİAT LİNEA 1.3 M.JET POP 119.000km;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-aslan-otomotiv-hatasiz-2016-fiat-linea-1.3-m.jet-pop-119.000km-867395860/detay;2016;119000;Beyaz;97000;TL;2020-10-31;Kırklareli;Babaeski;Fiat;Linea
59;2012 Fiat Linea 1.3 Multijet;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2012-fiat-linea-1.3-multijet-875166611/detay;2012;240000;Gümüş Gri;65750;TL;2020-10-31;Antalya;Kepez;Fiat;Linea
