caption;link;year;km;color;price;price_unit;date;city;district;brand;model
78;ASEL OTO 2020 FIAT EGEA 1.3 MULTİJET EASY HATASIZ BOYASIZ ORJNL;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-asel-oto-2020-fiat-egea-1.3-multijet-easy-hatasiz-boyasiz-orjnl-875100058/detay;2020;12000;Beyaz;156500;TL;2020-10-31;Malatya;Yeşilyurt;Fiat;Egea
79;2017 MODEL 94 BİN KM'DE FIAT EGEA 1.6 MJET 120 HP COMFORT DCT;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2017-model-94-bin-km-de-fiat-egea-1.6-mjet-120-hp-comfort-dct-867345059/detay;2017;94000;Beyaz;146750;TL;2020-10-31;Kayseri;Kocasinan;Fiat;Egea
80;DÖNMEZ OTOMOTİV'DEN 1.6 DİZEL FULL+FULL HATASIZZ EGEA;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-donmez-otomotiv-den-1.6-dizel-full-plusfull-hatasizz-egea-875127178/detay;2015;94000;Beyaz;152900;TL;2020-10-31;Bartın;Merkez;Fiat;Egea
81;2016 EGEA 1.4 FİRE LOUNGE PAKET FULL 60.000 KM;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2016-egea-1.4-fire-lounge-paket-full-60.000-km-875123893/detay;2016;60000;Beyaz;116500;TL;2020-10-31;Mersin;Yenişehir;Fiat;Egea
82;keyfe keder satılık;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-keyfe-keder-satilik-875119270/detay;2016;111000;Kahverengi;110000;TL;2020-10-31;Antalya;Muratpaşa;Fiat;Egea
83;ROTA GRUP'tn 2017 FİAT EGEA 1.6 MULTİJET LOUNGE OTOMATİK HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-rota-grup-tn-2017-fiat-egea-1.6-multijet-lounge-otomatik-hatasiz-875125002/detay;2017;108000;Bordo;174000;TL;2020-10-31;Ankara;Akyurt;Fiat;Egea
84;SIFIR AYARINDA EXTRALI HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sifir-ayarinda-extrali-hatasiz-875124827/detay;2020;7000;Beyaz;132000;TL;2020-10-31;İzmir;Bornova;Fiat;Egea
85;TAŞDEMİR'0'KM 2020 MODEL 1.3MULTJET STREER PAKET TAMAMINA KIREDİ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-tasdemir-0-km-2020-model-1.3multjet-streer-paket-tamamina-kiredi-875126410/detay;2020;0;Beyaz;185750;TL;2020-10-31;İstanbul;Esenler;Fiat;Egea
86;500 km. Sahibinden;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-500-km-sahibinden-875118391/detay;2020;500;Beyaz;185000;TL;2020-10-31;Yozgat;Çekerek;Fiat;Egea
87;OTOPİYASA'DAN 2017 FİAT EGEA EASY 1.3 MULTİJET %18 FATURALI;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-otopiyasa-dan-2017-fiat-egea-easy-1.3-multijet-18-faturali-875125649/detay;2017;99000;Beyaz;129750;TL;2020-10-31;İstanbul;Bağcılar;Fiat;Egea
88;OPEL ATEŞ YETKİLİ BAYİ'DEN 2017 FİAT EGEA 1.4 URBAN 41.000 KM;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-opel-ates-yetkili-bayi-den-2017-fiat-egea-1.4-urban-40.000-km-875124853/detay;2017;41000;Kahverengi;129500;TL;2020-10-31;Ordu;Altınordu;Fiat;Egea
89;ARABACI ÖMER'DEN 2016 FİAT EGEA TAMAMINA KREDİ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-arabaci-omer-den-2016-fiat-egea-tamamina-kredi-875123682/detay;2016;160000;Beyaz;122900;TL;2020-10-31;Ankara;Etimesgut;Fiat;Egea
90;EŞİYOK-PENDİK 2019 Egea Easy 1.3 M.Jet__18,000Km / %18FATURALI__;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-esiyok-pendik-2019-egea-easy-1.3-m.jet__18%2C000km-18faturali-875119831/detay;2019;18997;Beyaz;142750;TL;2020-10-31;İstanbul;Pendik;Fiat;Egea
91;Sahibinden Fiat egea 1.6 E-Torg leunge;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden-fiat-egea-1.6-e-torg-leunge-875108219/detay;2016;78000;Kahverengi;158750;TL;2020-10-31;Konya;Karatay;Fiat;Egea
