caption;link;year;km;color;price;price_unit;date;city;district;brand;model
65;Opel insignia 1.6T;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-insignia-1.6t-875013091/detay;2009;138000;Siyah;127500;TL;2020-10-30;Kahramanmaraş;Elbistan;Opel;Insignia
66;tramersiz değişensiz 2014 çıkışlı lansman resgi;https://www.sahibinden.com/ilan/vasita-otomobil-opel-tramersiz-degisensiz-2014-cikisli-lansman-resgi-845059801/detay;2013;118000;Kahverengi;195000;TL;2020-10-30;Elazığ;Karakoçan;Opel;Insignia
67;ACİLL HATASIZ BOYASIZ SERVİS BAKIMLI SANROOFLU COSMO FULL;https://www.sahibinden.com/ilan/vasita-otomobil-opel-acill-hatasiz-boyasiz-servis-bakimli-sanrooflu-cosmo-full-875008665/detay;2017;132000;Füme;249900;TL;2020-10-30;Ankara;Yenimahalle;Opel;Insignia
68;DOĞAN AUTODAN 2012 İNSIGNA COSMO 180 LIK SANRUFLU LPG Lİ 89 BNDE;https://www.sahibinden.com/ilan/vasita-otomobil-opel-dogan-autodan-2012-insigna-cosmo-180-lik-sanruflu-lpg-li-89-bnde-875007992/detay;2012;89000;Beyaz;125950;TL;2020-10-30;Diyarbakır;Yenişehir;Opel;Insignia
69;MBA MOTORS TAN SANRUFLU 180 HP ORJİNAL 107 BİN KM DE;https://www.sahibinden.com/ilan/vasita-otomobil-opel-mba-motors-tan-sanruflu-180-hp-orjinal-107-bin-km-de-875007246/detay;2010;107000;Füme;143000;TL;2020-10-30;Bursa;Nilüfer;Opel;Insignia
70;cosmo limousine+ag­rderi+koltuk ısıtma+elk. hfz. koltuklar+s.stop;https://www.sahibinden.com/ilan/vasita-otomobil-opel-cosmo-limousine-plusagrderi-pluskoltuk-isitma-pluselk-hfz-koltuklar-pluss.stop-874986069/detay;2015;90000;Beyaz;245000;TL;2020-10-30;Trabzon;Of;Opel;Insignia
71;ÇINAR OTOMOTİVDEN LÜKS ARAYANLARA 93.000KM'DE;https://www.sahibinden.com/ilan/vasita-otomobil-opel-cinar-otomotivden-luks-arayanlara-93.000km-de-866717983/detay;2012;93000;Beyaz;147000;TL;2020-10-30;Balıkesir;Edremit;Opel;Insignia
72;2015 HATASIZ OTOMATİK 1.6 CDTI 136 HP GERİ GÖRÜŞ HAYALET;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2015-hatasiz-otomatik-1.6-cdti-136-hp-geri-gorus-hayalet-875169245/detay;2015;89237;Beyaz;224900;TL;2020-10-31;İstanbul;Bağcılar;Opel;Insignia
73;2017 MODEL__FIRSATTT_­_BOYASIZZZ__YENİ KASA__ŞERİT TAKİP__Ç.ÖNLEM;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2017-model__firsattt__boyasizzz__yeni-kasa__serit-takip__c.onlem-874983281/detay;2017;177000;Siyah;249000;TL;2020-10-30;Ankara;Çankaya;Opel;Insignia
74;TEMİZ BAKIMLI BENZİN/LPG;https://www.sahibinden.com/ilan/vasita-otomobil-opel-temiz-bakimli-benzin-lpg-874983523/detay;2012;142000;Beyaz;123500;TL;2020-10-30;Hatay;Kırıkhan;Opel;Insignia
75;2017 İLKSAHİBİ, ZÜMRÜT YEŞİL, YETKİLİ SERVİS BAKIMLI, 1 BOYALI;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2017-ilksahibi-zumrut-yesil-yetkili-servis-bakimli-1-boyali-874981999/detay;2017;96000;Yeşil;279000;TL;2020-10-30;İzmir;Buca;Opel;Insignia
76;Boyasiz Insignia;https://www.sahibinden.com/ilan/vasita-otomobil-opel-boyasiz-insignia-874981588/detay;2009;210000;Mavi;114000;TL;2020-10-30;Ankara;Keçiören;Opel;Insignia
77;sahibinden hatasiz;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-hatasiz-872257861/detay;2019;23000;Beyaz;320000;TL;2020-10-30;İstanbul;Esenyurt;Opel;Insignia
78;2015 OPEL İNSİGNA 1.6 T 170 BG COZMO OTOMATİK VİTES HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2015-opel-insigna-1.6-t-170-bg-cozmo-otomatik-vites-hatasiz-874978766/detay;2015;163000;Füme;191750;TL;2020-10-30;Samsun;Bafra;Opel;Insignia
79;HATASIZ // 46.000 KM.'DE 2017 Opel Insignia Grand Sport Design;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hatasiz-46.000-km-de-2017-opel-insignia-grand-sport-design-874978837/detay;2017;46000;Beyaz;305900;TL;2020-10-30;İstanbul;Bağcılar;Opel;Insignia
80;AR OTOMOTİVDEN 2016 MODEL OPEL INSIGNIA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ar-otomotivden-2016-model-opel-insignia-874950101/detay;2016;85150;Gri;254500;TL;2020-10-30;Balıkesir;Karesi;Opel;Insignia
81;EFE AUTODAN SIFIRDAN FARKSIZ 36BİN KM EXCELENCE OPC FULL PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-opel-efe-autodan-sifirdan-farksiz-36bin-km-excelence-opc-full-paket-874975538/detay;2017;36000;Beyaz;345000;TL;2020-10-30;Mersin;Tarsus;Opel;Insignia
82;ARABAMIN İLK SAHİBİYİM İNSİGNİA COSMO;https://www.sahibinden.com/ilan/vasita-otomobil-opel-arabamin-ilk-sahibiyim-insignia-cosmo-874971739/detay;2016;190000;Gri;213000;TL;2020-10-30;Samsun;Havza;Opel;Insignia
83;BOYASIZ DEĞİŞENSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-boyasiz-degisensiz-874972264/detay;2010;115000;Siyah;135000;TL;2020-10-30;Erzurum;Aziziye;Opel;Insignia
84;*Beyaz melek satışta* TRAMERSİZ HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-beyaz-melek-satista-tramersiz-hatasiz-860100566/detay;2016;84000;Beyaz;285000;TL;2020-10-30;Aksaray;Merkez;Opel;Insignia
85;SAHİBİNDEN HATASIZ BOYASIZ SIFIR AYARINDA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-hatasiz-boyasiz-sifir-ayarinda-866996060/detay;2013;118000;Füme;186500;TL;2020-10-30;Yalova;Merkez;Opel;Insignia
86;AKAL OTOMOTİV 2017 İNSİGNİA GRAND SPORT ECO EXCELLENCE 40000 km;https://www.sahibinden.com/ilan/vasita-otomobil-opel-akal-otomotiv-2017-insignia-grand-sport-eco-excellence-40000-km-866887606/detay;2017;40000;Gümüş Gri;295000;TL;2020-10-30;Bursa;Karacabey;Opel;Insignia
87;OPEL İNSİGNİA OPC PAKET EN DOLUSU;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-insignia-opc-paket-en-dolusu-874964846/detay;2017;83000;Beyaz;345000;TL;2020-10-30;İstanbul;Bayrampaşa;Opel;Insignia
88;"86.000 TL PEŞİNAT" 2016 OPEL INSIGNIA 1.6 CDTI DESIGN 136PS A/T;https://www.sahibinden.com/ilan/vasita-otomobil-opel-86.000-tl-pesinat-2016-opel-insignia-1.6-cdti-design-136ps-a-t-875141082/detay;2016;141022;Beyaz;208000;TL;2020-10-31;İzmir;Gaziemir;Opel;Insignia
89;Doktordan Boyasız,Değişensiz ,Tramersiz,69.000­km,2017,Sunroof'lu;https://www.sahibinden.com/ilan/vasita-otomobil-opel-doktordan-boyasiz%2Cdegisensiz%2Ctramersiz%2C69.000km%2C2017%2Csunroof-lu-874954327/detay;2017;69000;Beyaz;250000;TL;2020-10-30;Samsun;Atakum;Opel;Insignia
90;SAHİBİNDEN TEMİZ BAKIMLI KAZASIZ İNSİGNİA COSMO AT;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-temiz-bakimli-kazasiz-insignia-cosmo-at-873330010/detay;2010;185000;Beyaz;150000;TL;2020-10-30;Zonguldak;Ereğli;Opel;Insignia
91;Sahibinden 2009 Insignia, Prins Lpg li temiz garaj arabası,;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-2009-insignia-prins-lpg-li-temiz-garaj-arabasi-697284044/detay;2009;121000;Siyah;132000;TL;2020-10-30;İstanbul;Bakırköy;Opel;Insignia
92;2016 Model Opel Insignia 1.6CDTI Sport;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2016-model-opel-insignia-1.6cdti-sport-874949872/detay;2016;145000;Gri;243500;TL;2020-10-30;Kütahya;Simav;Opel;Insignia
