caption;link;year;km;color;price;price_unit;date;city;district;brand;model
40;Ilk sahibinden dusuk km a3;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ilk-sahibinden-dusuk-km-a3-875291158/detay;2012;99400;Beyaz;220000;TL;2020-11-01;İstanbul;Kadıköy;Audi;A3
41;2016 HATASIZ BOYASIZ CAM TAVAN+ANAHTA­RSIZ+KAMERA FULL+FULL;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2016-hatasiz-boyasiz-cam-tavan-plusanahtarsiz-pluskamera-full-plusfull-875288709/detay;2016;137000;Beyaz;360000;TL;2020-11-01;Diyarbakır;Kayapınar;Audi;A3
42;2020 A3-1.5 TSİ-DYNAMİC-CM-TVN-­LED-K-AYNA-G-GÖRÜŞ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2020-a3-1.5-tsi-dynamic-cm-tvn-led-k-ayna-g-gorus-861492018/detay;2020;7000;Beyaz;330000;TL;2020-11-01;Gaziantep;Şehitkamil;Audi;A3
43;S&M MOTORS 2014 MODEL AUDİ A3 SPORTBACK CAM TAVAN+LED TAM DOLU;https://www.sahibinden.com/ilan/vasita-otomobil-audi-s-m-motors-2014-model-audi-a3-sportback-cam-tavan-plusled-tam-dolu-867422584/detay;2014;130000;Beyaz;262750;TL;2020-11-01;İstanbul;Büyükçekmece;Audi;A3
44;BOSSES DEN HATASIZ BOYASIZ AUDİ A3 SPORTBACK AMBİTİON S-LINE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-bosses-den-hatasiz-boyasiz-audi-a3-sportback-ambition-s-line-867633100/detay;2014;109000;Kırmızı;282500;TL;2020-11-01;Ordu;Altınordu;Audi;A3
45;HATASIZ-BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-hatasiz-boyasiz-875281212/detay;2016;92000;Beyaz;323000;TL;2020-11-01;Ankara;Çankaya;Audi;A3
46;SELİN den 2017 MODEL 41.000 KM HATASIZ 116 HP SEDAN 1.6 TDİ A3;https://www.sahibinden.com/ilan/vasita-otomobil-audi-selin-den-2017-model-41.000-km-hatasiz-116-hp-sedan-1.6-tdi-a3-875283045/detay;2017;41000;Beyaz;305000;TL;2020-11-01;İstanbul;Bağcılar;Audi;A3
47;ACILL!!! 1998 AUDI A3;https://www.sahibinden.com/ilan/vasita-otomobil-audi-acill-1998-audi-a3-875279944/detay;1998;272000;Bordo;62500;TL;2020-11-01;İstanbul;Sultangazi;Audi;A3
48;AUDİ A3 SPORTBACK 1.6 TDI AMBİTİON DSG HATASIZ OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-audi-audi-a3-sportback-1.6-tdi-ambition-dsg-hatasiz-otomatik-867081204/detay;2013;113000;Beyaz;249000;TL;2020-11-01;Trabzon;Ortahisar;Audi;A3
49;2020 MODEL A3 SEDAN HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2020-model-a3-sedan-hatasiz-boyasiz-856364049/detay;2020;5000;Beyaz;348000;TL;2020-11-01;Balıkesir;Gönen;Audi;A3
