caption;link;year;km;color;price;price_unit;date;city;district
85;SAHİBİNDEN OPEL ASTRA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-opel-astra-875131795/detay;2003;205000;Beyaz;85000;TL;2020-10-31;Şanlıurfa;Haliliye
86;HATASIZ BOYASIZ SADECE 43 binde;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hatasiz-boyasiz-sadece-43-binde-861199553/detay;2012;43500;Siyah;127500;TL;2020-10-31;Uşak;Eşme
87;Serkan otomotivden 2013 model opel astra 1.6 essentia orjinal;https://www.sahibinden.com/ilan/vasita-otomobil-opel-serkan-otomotivden-2013-model-opel-astra-1.6-essentia-orjinal-875134126/detay;2013;119000;Gümüş Gri;118500;TL;2020-10-31;Aydın;Efeler
88;Opel Astra Eco Flex Degisensiz;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-astra-eco-flex-degisensiz-872690036/detay;2014;170000;Gri;135000;TL;2020-10-31;Muğla;Menteşe
89;ÇİFTÇİOĞLU//G ÜN//OTOMOTIV DEN TEMİZ ASTRA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ciftcioglu-gun-otomotiv-den-temiz-astra-875133522/detay;2012;160000;Siyah;109750;TL;2020-10-31;Diyarbakır;Yenişehir
90;BEBEK SATIŞTA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-bebek-satista-852168733/detay;2001;202000;Gri;68500;TL;2020-10-31;İzmir;Bergama
91;HANELER MOTORSTAN OPEL ASTRA 1.6+HASAR KAYITSIZ+ENJOY TWİNPORT;https://www.sahibinden.com/ilan/vasita-otomobil-opel-haneler-motorstan-opel-astra-1.6-plushasar-kayitsiz-plusenjoy-twinport-875133368/detay;2005;231000;Siyah;70000;TL;2020-10-31;Sakarya;Hendek
92;ŞANLIURFA OTOMOTİV"DEN 2013 MODEL OPEL ASTRA;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sanliurfa-otomotiv-den-2013-model-opel-astra-866711858/detay;2013;101000;Gri;128500;TL;2020-10-31;Şanlıurfa;Eyyübiye
93;SAHİBİNDEN ÇOK TEMİZ TRAMERSİZ OTOMATİK DİZEL OPEL;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-cok-temiz-tramersiz-otomatik-dizel-opel-875131391/detay;2009;190000;Füme;117000;TL;2020-10-31;Mersin;Tarsus
94;İLK SAHİBİNDEN HATASİZ;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ilk-sahibinden-hatasiz-875126095/detay;2012;117000;Beyaz;134000;TL;2020-10-31;Kayseri;Kocasinan
95;ORJİNAL 114 bin km;https://www.sahibinden.com/ilan/vasita-otomobil-opel-orjinal-114-bin-km-866934863/detay;1998;114000;Beyaz;43000;TL;2020-10-31;Gümüşhane;Torul
96;1998 MODEL OTOMATİK VİTES OPEL ASTRA GLS;https://www.sahibinden.com/ilan/vasita-otomobil-opel-1998-model-otomatik-vites-opel-astra-gls-875128283/detay;1998;215000;Füme;42000;TL;2020-10-31;Tekirdağ;Süleymanpaşa
97;Opel astra hatasız boyasız 2011 67.000 binde 111 yıla özel;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-astra-hatasiz-boyasiz-2011-67.000-binde-111-yila-ozel-875128015/detay;2011;66000;Beyaz;132000;TL;2020-10-31;Adıyaman;Kahta
98;Opel Astra 1.6 16V Ecoteck Motor;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-astra-1.6-16v-ecoteck-motor-873800444/detay;1996;3e+05;Beyaz;40250;TL;2020-10-31;Ankara;Sincan
99;Sahibinden boyasız çok temiz;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-boyasiz-cok-temiz-875126892/detay;2011;149000;Siyah;118500;TL;2020-10-31;Gaziantep;Nizip
100;2013 ASTRA SPORT LED Lİ 101 BİN KM DE YETKİLİ SERVİS BAK.;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2013-astra-sport-led-li-101-bin-km-de-yetkili-servis-bak-875129335/detay;2013;101200;Mavi;127750;TL;2020-10-31;İstanbul;Bağcılar
101;2011 MODEL OPEL ASTRA DİZEL = SANRUFLU = FULL PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2011-model-opel-astra-dizel-sanruflu-full-paket-875128415/detay;2011;245000;Beyaz;94500;TL;2020-10-31;Diyarbakır;Yenişehir
102;sahibinden Bakımlı Temiz Araç;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-bakimli-temiz-arac-875125752/detay;2003;214500;Siyah;68500;TL;2020-10-31;Afyonkarahisar;Sandıklı
103;TEMİZ KUSURSUZ AİLE ARACI;https://www.sahibinden.com/ilan/vasita-otomobil-opel-temiz-kusursuz-aile-araci-875122805/detay;2014;110000;Beyaz;149500;TL;2020-10-31;Balıkesir;Burhaniye
104;Değişensiz boyasız ilk sahibinden 2005 astra;https://www.sahibinden.com/ilan/vasita-otomobil-opel-degisensiz-boyasiz-ilk-sahibinden-2005-astra-875117782/detay;2005;114000;Gümüş Gri;86000;TL;2020-10-31;Diyarbakır;Yenişehir
105;*GARAGE ÖZBERKAY* SUNROOF LU EKSPERTİZ RAPORLU COSMO DİZEL;https://www.sahibinden.com/ilan/vasita-otomobil-opel-garage-ozberkay-sunroof-lu-ekspertiz-raporlu-cosmo-dizel-875126558/detay;2012;160000;Siyah;127750;TL;2020-10-31;İstanbul;Ümraniye
